hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29
A001,-0.7468384006968464,-4.118716943504241,-1.3676138173127947,0.2535156618935522,-1.4584208659919313,-0.32049131985443224,0.05222268897014645,0.4973040379653969,0.4679937966922827,0.9474965964521183,-0.4995899605360921,0.065791883038735,-0.5811573943362851,0.07445677775949655,0.24934844041296933,-0.44006730694606633,0.03260959698281915,-0.0441996444088963,0.26925877071973253,0.09645260124393999,-0.8930125188372954,-0.3773662179649213,-0.41348959052694956,-0.08771274632722087,-0.3562047763361938,0.12955679947437285,0.08327360285631713,0.17469913359771644,-0.046012112809457,-0.21283327086588202
A002,-0.08272827436378417,-0.7542053720300389,4.2304976724203485,1.3322939258299238,-0.9681205526826847,-2.4074930999315676,-0.4072482121525736,0.9289468520966367,-0.26528957475745557,-0.2598148334337551,0.09474167533544783,0.15787894483378156,-0.8961765810629,0.12583974688691169,0.39289406206427624,-0.31766888638091706,-0.14052906973617957,-0.31053544202716327,-0.20988723959391248,-0.2829057522261473,-0.6062073760001828,0.28113885052898957,-0.033802986313882066,-0.3818558477684744,0.07360700592385307,0.048831283987596355,0.09861178173351064,0.23489247441537991,0.08585548805796003,-0.04058466945060252
A003,-2.5112201493148327,3.201712990596129,2.5526560305561428,-1.5347188959133935,5.161417276903709,-1.6779172774758102,-0.8280098786998614,1.3967941538576665,0.8765805328627738,-1.1538722800510703,-0.6251484057982448,0.6251435120920736,-0.5973868226611344,0.2802949076265517,0.48487965619610257,-0.2237004810004822,0.20160830243911293,-0.47609882277232085,-0.262074953064548,-0.09396174166246057,0.07623726328035292,-0.4489398727310205,0.23712922391758065,0.5525235168107017,-0.28464510945655225,-0.11106996088387935,-0.3176937974173004,0.013407802501383842,0.02284508654414297,-0.06777637113713374
A004,1.1282080954974405,7.38358109143425,2.5667516254037217,-4.742700040583725,-3.976280605510787,-0.007814616278975313,-1.0179892879706827,0.05058613645854077,-0.8739675347055966,0.36455950905113327,-0.8541487492953073,-0.1309733575971594,0.03137874765142417,-0.13893893043166758,-0.6863473280350765,0.6081614897155925,0.10332469109729557,0.38888604020025486,0.8537255571558626,-0.8928336950920389,0.021160969658279554,0.31112511627035117,-0.5049792770136592,0.3368023816508307,-0.1042703819710668,-0.010767563560012662,-0.04723905335903261,-0.002498629562131754,-0.0015657513782360993,-0.009651374739787912
A005,-5.555442160541241,-0.6521595509720612,4.081810491482195,0.3867257602556063,0.6383190313287306,-3.0797488138750237,0.707712836806149,-1.276722845173057,0.5296071751503584,-0.28667971276640036,-1.2324941860439838,1.5935075776528593,0.49239301490982246,0.21488847277146184,-0.02514727065189503,-0.49578773956649697,-0.016171479343577006,0.36141325664721746,0.5647051932359066,0.007965558916294984,-0.07263576159206539,-0.2398350676273066,-0.18383817875879777,-0.5507786943691502,0.2889661728189687,-0.05351316695832637,-0.04161553309670625,-0.3050715905084864,-0.10090937479518165,-0.018960697289650077
A006,-6.146926083051932,-3.6315433613582355,-1.0290747826066913,-1.1485999669736089,0.17515117796949733,-1.0594371300474221,1.3987859404872518,-1.7328730579348506,-0.20178522992837622,-1.009927527043166,-1.155710030169838,0.20437459128641575,0.8498838371939559,-0.43852658654859367,0.0895260062526811,0.19074642167333616,0.46508776702524646,0.574423146790147,0.002026410290234174,0.6649468348082682,0.3784974293743845,-0.16810831232369436,-0.4824819010953444,0.32566623259452754,0.14466206325166814,0.23387167695857392,-0.050705849563422355,0.32651809681869653,0.03093425280036653,0.12968974053325905
A007,-6.261877559219135,-3.430536989036852,-1.1807539686190998,-1.2429250558745122,0.035477998081587664,-0.9501436705771363,1.0227803223769494,-1.8682093878457957,-0.3107358318795126,-0.06460083693052344,-0.37366267924569124,0.26334105604985897,0.4772713235855153,0.2405716658419036,0.547471863099419,0.03608375810039235,0.21221920533155264,0.6179836497559218,0.07548551164175929,-0.040199994885849744,0.24742525369284127,0.9438650575786295,0.7001799819708374,0.0774431882965796,-0.36466669894875553,-0.26718457483850766,0.15581870012675747,-0.012405126542867127,0.10836385329227326,-0.13077024809412788
A008,-0.8080778431805982,-4.02728931100873,-1.6043215157976534,0.13948146392078628,-1.617744158229081,-0.2290760575521822,0.19964287500963887,0.6295394049364835,-0.40673732463198675,0.15639347894262204,-0.025171469275902393,-0.15778769740406592,-0.5996901581553807,0.3787595977216663,0.4850326581561691,-0.10353578102215553,0.15534725754675802,0.15168821281102218,0.19647307417953883,-0.4874635115354637,-0.5034601831293904,0.4003014184665335,0.6484203562795683,-0.013332046651711294,0.04989545591217126,0.12533935723955036,-0.3216500776929984,0.04222219842865541,-0.24269609161046943,0.2578230621297084
A009,-0.10058897131546252,-0.7650720296658026,4.033114210272812,0.96097055906304,-1.1116118490590459,-2.3672386696779144,0.007929753196189541,1.0451824450860414,-1.9236392931325539,-1.7548694028574838,0.49472508516877306,-0.7507626792244521,-0.4973932955210998,-0.5965038119591097,-0.21757923240780178,0.43119895182905993,-0.20560815396245644,-0.16698091159816003,-0.49432689876811714,-0.09657098335394126,0.11743387739233416,-0.048308094789348756,0.13444635323904208,0.03512969194990018,0.3566590361319036,-0.29886094365203647,0.1048265151401687,0.1032956032554254,0.09072593616216251,0.011804101899485992
A010,-0.7658253863650084,-4.1328191545434025,-1.6180686716670953,-0.10008408455788748,-1.492183018925908,-0.34898620861143537,0.5207337689523729,0.6137418663178942,-1.2210683721029183,-0.7333932203002191,-0.1366684725036989,-0.7408528480506996,-0.18466826686808757,-0.6030188624624793,-0.36008152868932763,0.40850854593566677,-0.11587556806890228,0.032212028531689633,0.014191119307804275,0.21139679108612547,0.02115318929216842,-0.7053824365557216,-0.05687968938907557,0.13748777315817337,-0.3295226734196882,-0.31512230386571183,0.19629121810219816,-0.1500892948722056,-0.28163208960661024,0.05536613845517411
