hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29
A011,-0.9805300985858656,-3.7597166847975063,1.1359927175356066,0.09575954883606846,-1.4492380495405908,0.18645029254234502,0.39141780811438714,0.6765266138225169,-1.3735857610071365,-0.2599372976175136,-0.023015148299707855,-0.512985344203894,-0.19532717054889487,-0.38595570405475416,0.4723764147634282,0.3869474465351051,0.11175977173916854,-0.200603029456436,-0.4041318967388677,-0.18750518583859233,-0.03678507211909689,0.026328582665209026,-0.5798412926395125,-0.1677458686724363,-0.03669678930530342,-0.3167653733234648,0.17975679720155385,-0.16412980009654407,-0.0360479409390027,-0.13731582990237867
A012,3.6700675164673826,-3.7140695733427522,0.7017570052746515,0.07269765505675756,0.6456147072589393,2.6185894277829487,1.6355606322468288,1.3120965643294733,1.9704894257805767,0.4109819544723231,-1.1904760555481126,-0.5053026717598517,1.4508635599027002,-1.0878861137834634,-0.2115391156688926,0.005643219455176072,0.1220193457590671,0.4441735704230865,-0.3549764799581479,0.04622036185951119,-0.3423846281848889,0.05408990727214848,0.25697155955852824,0.08553818975194233,0.09430072853979478,0.005867766466220315,0.016477414593169964,0.01875246580463958,-0.011081488730042102,-0.009714800910024244
A013,-1.8759677833774104,-0.8607838960869463,1.3146467740307286,0.029816745313934342,-2.6733140178075754,-2.345867796209494,-2.093560249493713,-1.0925597338833417,0.5294319665240823,0.25613795705238807,1.9774930300231264,0.14827222581414817,1.742655054667516,-0.5859436847041055,0.4076360057753081,-0.04341197784381657,-0.5322256262337512,0.5098330177717629,0.19106270795508482,-0.018550174351062553,-0.06591558199769082,0.10057213008448695,0.11389511005706905,-0.03598840545533538,-0.02260981590357562,-0.0018032264408584168,0.014574913974722886,-0.011434378094275038,0.015088673499228817,0.0033134801964320067
A014,12.59761899084883,2.541820563328429,-4.675340578927416,-0.32723387942252763,2.1339486215896053,0.18381622351351753,1.0756767317236344,-0.36361315139821443,-1.367607660371439,2.280267272341389,0.5155912042413062,-0.23513023091626467,-0.6486150987319408,-0.13364860619295701,0.7532293560857828,1.8423770274544278,-1.2331355134357076,0.9271710406743867,-0.16294276221185056,0.5729487396723766,0.12663483433238568,-0.17821917844384336,-0.05252104529364307,0.1610982030986284,-0.0060197557877452535,0.05085974749104718,0.029432981261937937,-0.02375160180024438,0.010372476295210504,0.01889782086834946
A015,6.650329216279305,-0.3041554160458118,-2.9189333813908647,-0.1276143597431838,1.6449793424194101,2.4604303637345573,1.8674832766617344,1.7235204573704719,-0.34421802130139706,0.6136127401331845,1.3871966679624934,0.12704254223373157,1.5443428226980673,2.0870728468577533,1.1235218640943654,-0.4640793349800253,-0.09805470367144267,-1.4811232879872214,1.0902733182635649,-0.28903328827152175,-0.3034588982636985,0.011035959649094018,0.0936112779641485,-0.14298393922921535,-0.11168822892344289,-0.09540444764573247,-0.027149394286934286,0.023167803105743564,-0.007451558470353493,-0.00027321033954858485
A016,12.229229673047936,0.1502303704531766,2.711945365414789,1.3750015364237198,0.04210070200883115,-1.3501663750886181,-0.7041080119958049,-0.26166779135639906,2.1078554823727607,-1.9476028630272642,0.3055527337230727,-1.106491611741214,-0.6965613163203626,1.0421381304414465,0.29949189387310754,0.39699026445315555,0.25676840608592283,-0.014404590602619921,-0.14433977106961426,0.0060750492812239746,0.13278308573931807,0.06749274702255038,0.06594375547240838,0.08730488670179856,-0.0019991454920259624,0.013518799659943861,-0.0029356023903829628,0.002686109235310712,-0.008393766286218837,-0.002763048305337218
A017,11.519114558155437,-1.3439749769500435,0.6730491886160256,0.2948929557659329,1.5884313173947207,-0.44479527905064165,1.192083885418309,-1.6921117927785942,-1.8916032676311294,-0.6848946400802053,0.29374265348857886,1.694323441269033,0.44503426687780995,-0.33621267901145524,-0.9107049059512902,-0.5530492075484239,0.3489212352499212,0.003348720684575473,-0.34874676168785484,0.03493517441958476,0.20877278514223196,0.1062158428525233,0.05145537280214965,-0.11271889086035664,0.022033962226397343,0.0038346577701111415,-0.0045866277299775465,-0.008541719543923057,0.0024158201045561345,-0.015111539089656314
A018,-1.83482463746225,2.4423476391278203,-4.270657024676242,-1.5731733277791609,0.8878549553461749,-0.2562746431224553,0.6244478753922632,-1.4173979925974418,0.40180352225439314,0.6494506464380299,1.449588882937837,-1.5332272787092498,-0.8364227179257515,0.08098576497177512,-1.1867520673975616,-0.7923821769423598,0.6104776257585312,0.3736168921808291,-0.5760564031991277,-0.054773618965928535,-0.7381343808360555,0.0915895129398849,0.03633289814808708,-0.056654536495685116,-0.3291654319446891,-0.38515833758878776,0.14071873646989552,0.16002498784381483,-0.03463926106399984,0.1746813787832008
A019,-3.193325629286654,0.778692891723664,3.21765955012687,-3.102456190541784,4.009919132580495,-0.3436934335181367,-1.9060138834326568,1.368021475207733,0.17381523196396126,0.22647412498715824,0.07414427929938727,0.018565804220854312,0.0035997355447954034,-0.0349643692813064,-0.39229557681354954,0.30952410008728454,-0.5311797647160427,-0.22183099243231388,0.18274821160072718,-0.2882295456667668,0.5158090941210672,0.16249126569973887,-0.12575181015440445,-0.419912004885347,0.47901938834714297,0.012190919242781723,0.32871202928436405,0.2670606896018394,-0.22971127777587852,0.13298209788602877
A020,-1.754346201142065,1.2463789673658012,-0.9035454560820007,2.4633833980618456,-0.997691615357904,0.8116507843547772,-2.996109040633029,1.8156817421284344,0.7348257010548795,-0.2779574419426804,0.3681415601443484,1.676258585717263,-0.8329400999254801,-0.33041115873138177,-0.23260743589659097,0.20977971624151112,-0.8702290859848033,-1.5344605281097075,-1.2885309400150937,0.8052989861818657,-0.7088737601741029,0.028449538745401008,0.2835317215521966,0.043510414228924515,0.02554375768065637,-0.02968475425141604,0.0020418301782530344,0.017622493230044254,-0.00968327519807086,0.0022353144599778067
A021,-2.384325695484515,0.7351948797522446,-1.5276435274890545,3.971887682712316,-0.24727353481731756,3.3213422274726443,-3.0115994334030054,-1.0348993640898585,-0.6771773962884121,0.01988170159207179,-0.98030964762851,-0.6078322030662379,0.33275903237499893,0.8092111989046852,-0.29200635894747623,-0.5368948810561835,0.1460739622888738,0.4922474649964707,0.4734149239092652,0.7035401966577481,0.5306236124578873,-0.4878343649427625,0.4107094235582769,-0.28175268766965655,0.14112706610299872,-0.250207464193888,-0.015392679188703344,-0.33082644136667183,-0.13748860280200742,0.11713836040525247
A022,-4.301975759145437,6.6501363075960445,5.090164658766333,6.640798734877993,-0.05799032512756605,2.071369776010886,1.6654161627861253,-1.2303276703718602,-1.286339746449857,0.2926206094938953,-0.30391263266165175,-0.7442025715968777,-0.25547912491892866,-0.0041941317576309435,-0.7839212109385255,0.10552377152084841,-1.248180958080133,-0.048704756397426927,0.3264960939935269,-0.7577275657410218,-0.31454134098558806,0.7624645481908743,0.029182576630190533,0.11137628375221482,-0.011629687908987048,0.06563247007737287,-0.01338960203681065,-0.02202698446660151,0.00122985069434719,-0.012032119077419877
