hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29
B002,3.5119892084132696,-1.8494146681161199,5.663305904006168,-2.6587450591665323,0.4328865677075059,1.1642017314699498,0.5104041803731263,0.1908264642933861,0.306453600803993,0.1640103775521175,-0.9618550098263491,-0.480296640713395,-0.28229562106963996,0.25850759864043915,-0.1581606459463272,0.9456119235328254,0.41583384913687826,-0.220732508773415,0.7294829952969963,0.3616248871848467,0.837109352330819,0.003187846890536988,-0.004161460402918752,-0.1798042313021357,0.4000889064023449,0.12913438052824028,0.17506918243047637,0.45397540433340955,-0.6611577370223928,0.8330939931137091
B004,2.884428971679178,0.02718793109695397,0.2708431775294408,-1.403100841606972,-2.0941191174611293,-0.7709950175222992,0.178869973268635,-0.8253761259764176,0.882641293609415,-2.1639903974850543,0.7460580376526478,-0.4493626785676551,-0.26731294806013545,0.3155180290904739,-0.43867128705853775,0.14235655181043458,0.22809387412252186,-0.052998827636901856,-0.3234241193867531,-0.47737901593190696,-0.12646194261914118,0.03503974852869857,-0.2800051880346171,0.3072128799720868,-0.05061562540752014,-0.28364417588788915,-0.0845438408346674,-0.031039423076164627,-0.23586391802104026,-0.048003825426498316
B005,2.3239568361734344,-0.39484985575853443,-0.9153842978977756,2.5410500661538293,-0.9598027836764463,-0.7850315451707974,0.5983151590895379,1.1020391556867697,0.1474781437336812,-1.8462215089331915,1.0986194786020567,-0.3515135384965837,-0.6156700348451483,0.3108955960416982,-0.5822395841900951,0.006743713467522065,-0.8284814646951718,-0.9284481684671656,0.5063786932210144,0.29169378489427567,-0.07072392607510201,-0.22560947466302023,0.4994995328345027,-0.5945772725694181,0.017775951867389585,0.22522345190659565,-0.12432684744437777,-0.2746227137587548,0.2550546598216015,0.3913092238431253
B006,4.905105170110689,0.5321622915868921,2.0576504580342383,-0.9014680447543452,-2.392830487870272,0.5893402817708373,0.5622612615472941,-2.3629855394378048,1.823921609443984,2.262276046033541,-1.8078779172931143,-0.3746239185502373,-0.908484590812296,0.2990857918627772,0.06603223726106984,0.5749283981036417,-0.5544909675971887,-0.3034423943198318,0.25278562611085625,-0.7709571290499474,-0.1203526506799472,1.1311343578921573,0.049495916437833784,-0.6128086594453126,-0.7329750493357177,0.11672122727250327,-0.3949274708707219,1.0608289002166675,0.28521284750873743,0.10443639503632722
B007,2.543591447619985,0.731754378549744,1.4069966854142528,-1.1272240740153816,-3.9016333600458597,2.532622641313298,3.3187622553083846,-2.979860586554033,-0.8820532229463383,0.599566719951303,0.86136208111455,1.6102885927553565,0.9617556530878981,0.4763145288314773,-0.4328010268028523,-1.3778263831214568,-0.6546236257227255,1.497269271008926,1.2609826770149823,0.5155204993279878,-0.0709260780590381,-0.6964887303501278,0.8982752975625274,1.0836319452698486,-0.43802310422735363,0.09186518303137381,-0.4465565212474581,-0.02034587637356376,0.13206785626398063,0.14875907284734372
B008,2.2436044003296884,-1.4084777830230681,-0.6039926874785917,-3.0708468902621937,0.19328678104246466,-0.4383049231109832,0.7034155094658292,0.5388697727132796,1.4258962192186007,0.41226639676970717,-0.606888226098497,0.39194242562399595,-0.07728111137501256,-0.1040014941205892,-0.7703264699164988,0.42311333675076046,0.20436269075138325,-0.17216678025341467,-0.21582665169902943,-0.7386576646806821,-0.623570562547058,-0.4127335136357234,0.09329092416418354,0.36041458686281647,0.11634227230726149,-0.11310600195896978,0.2739464991140248,-0.17140933037300002,0.3579365012643751,-0.05210592138929681
B009,1.687561247801591,-1.6954867865920102,-1.455721269081947,0.28730068715532975,0.8205988815850643,-0.6158037647896488,0.5262020383681401,1.9489307370238316,0.6785501086704842,0.5150272301434594,0.08891207469036486,0.02850604689103763,-0.1921641663876754,-0.3153299438181365,-0.3790233997847833,0.382067027187359,0.06959078548261677,-0.14465060856085846,0.5099698039881315,-0.292066115255196,-0.7626797261371346,-0.2930877893213983,0.046593314542932245,-0.07021032987577921,0.10096126725383991,-0.14416896306306703,-0.44026827535069185,-0.014483913931170518,0.07645060169322593,-0.21220313495416707
B010,0.35348655339734514,2.4516325622001074,-0.006083992090255043,-0.3638644551720299,-0.3731890973572293,-1.6837402759078655,-1.6455861207686624,0.7816616863819276,-2.19498445124513,-0.2197123220555268,0.6662449584787805,0.4958218880479968,0.07819941033357275,-0.7237924251151082,0.07089431008326706,0.022716276318741076,0.8306215083615702,-0.04071681966540324,0.468505001417784,-0.002904725796162469,-0.6990599791125574,0.38787441545793977,0.06772602902527591,-0.1713357641215946,-1.0459126030678094,0.3395172899545121,0.1695044894250158,0.03805844036108567,-0.06717339935584073,0.055350201290273064
B011,-4.4673862611008435,9.307031154631431,1.1829892363619565,0.8524305075975828,3.909540408528565,0.5907425855860788,2.292361130429105,-0.1589384852393982,1.3785149019466925,-0.003937706617931995,0.4302053291829032,-0.09550395094460132,-0.2727577643222226,-0.04372691383635703,-0.29771954090786446,-0.02920061224749651,-0.4865934357481905,-0.014681796806363645,0.3342711641448861,0.0219546346962707,0.03770989258804542,-0.15854423217092392,-0.3076510684735112,-0.047524752911013955,-0.07712030296288912,-0.3374596006437845,0.1673514936823592,0.05934681182538813,0.0042638845025341895,-0.10034879935346551
B012,0.5717757495323984,1.4887192807238447,-0.46314891180437434,2.426465048018502,-0.27394302501956797,-0.8119491079616395,-0.5422010137154758,2.914694168120073,0.746727786824556,0.49773592179679155,-1.428625279703773,1.0472774748301188,-1.00528504802828,0.7546045319749497,0.7528183136146549,-1.3544512404634135,0.8321059828538044,0.36193073857439456,-0.40544087607275014,0.24804043067500992,0.2784041418075346,0.2402502764574169,-0.3162285643783739,0.5964704754406611,0.11950928065528305,0.043974082675716175,-0.16367981086741235,0.13313232266477423,0.18752741230312156,0.29773818567883115
B013,-1.1670324396747955,0.06254817443224335,-0.5559989719316871,0.4416054402447359,-0.4747932021612202,-1.5055087632016957,0.1487554218692902,1.4963270096880692,0.5548515831000614,-0.4710494663815612,-1.8365453953769575,-1.2341634686096061,3.490164673311731,0.8129705278996261,0.5885390517894504,-0.004777910419870301,-0.7400729619947493,-0.08546792118607584,0.21499945787524172,-0.07221234601334624,-0.008929537521174485,0.12582691157226764,-0.09826786688916204,0.04012319400223812,-0.2110522110080493,-0.13392257041527214,0.0301340198477243,-0.060855890296706745,-0.0607902191626832,0.07859370116895761
B014,-2.2825203921961292,-0.24481995885896685,-2.295532094475361,2.184307192460351,-1.6340522501664796,3.1128061628177552,-0.24504223074997056,1.0922437281127644,-0.2749276964777661,0.3681511847308976,-1.2056351741797406,-0.48654716106140933,-0.5235876850853037,-1.009199626898854,-0.8184661643919684,-1.086471165206993,-0.3766498893502342,-0.04588269803152055,0.42088816070588253,0.38436185385909666,-0.25235834042639094,-0.007099913316191634,-0.1477494639644057,-0.44958929517671914,-0.2236168637094286,-0.28934608663355127,0.2818458020631877,-0.07731418931419695,-0.19312279343652997,-0.05515753155900925
B015,-5.331941169946926,-2.880397157187021,4.593496618065295,-1.493369746084498,-0.5826771323336848,0.03379187257473527,-1.4347437506274885,0.9096750753043884,2.1532963883042284,0.004416958084527227,2.1734905509114806,-0.41636804084281415,0.762723923433501,-1.3693369400762019,0.6381878439973511,-0.8118197503050542,0.36486306144046177,0.5334014164654898,-0.12027534123009023,0.2774568889651225,0.03699955885926409,-0.6571170053738069,-0.38824033674032754,-0.4073205482083815,-0.011387487519870412,0.09448963200301522,-0.05817532265013645,0.3020599242865596,0.20788032357122257,0.05527844468349195
B016,-0.23612434166387486,-0.4551054964413624,0.9711085345751431,2.082056993426841,0.5212586061772325,0.6012604166599906,-0.6450893739043899,3.5493294875295764,1.0512181203497044,-0.7566422946633384,-0.2854209163601367,0.902502931196496,-0.886607208876133,0.7946406912826391,0.45556135538211207,1.878401502418709,-1.389759939207225,1.661874295928757,-0.29379260185087236,-0.059808410493296583,-0.11365664666454373,-0.6228461439292647,0.5964114152398704,0.19214156435092797,-0.1088233662670793,0.9535698719162713,0.37484263318148164,0.2644961306065094,-0.6806954774740042,-0.3193667049271119
B017,-7.61269437158911,-4.57590599020415,5.562097664400678,1.660958557965556,2.9361626092104736,0.1300366111133751,-0.3997262876994072,-1.7685353133086292,-1.8681417593208842,-1.0619700591754822,-0.8729771989776076,0.49380739428288756,-0.44837794054954716,0.9246365269836638,0.09103451403091445,-0.615601318611442,-0.8451737031445741,-0.23282998541777536,-0.5385534737453198,-0.1330952965824291,-1.0076506026122445,0.13070969295537774,-0.17215346133016993,0.05800901377906645,0.05433067112763511,-0.0320412157187771,-0.15396462171071726,-0.025611866493259725,0.003406752403904458,-0.010564521120547211
B018,2.076666531540167,-1.0183000395514923,-1.0223695453620514,2.3113586721438355,-0.5069205533040211,-1.5378889464767809,1.6301558638683828,-0.9655063943790998,-1.4597043105594656,-1.3069585599457638,0.623919647961452,-0.5048195492775188,-0.1449832857415931,-0.7915689174261734,0.7179970164786006,0.48079978135894774,0.2603477132161828,-0.23060607015781417,-0.8072068341040903,0.4016617025892588,0.31296505067077723,-0.06467623393000958,-0.05121239513005275,0.3025429415948995,-0.21535665901908344,-0.23326575873365413,-0.057766520309000896,0.0463462799960907,-0.2832341512954259,0.24423389257074105
