hid,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29
A001,-0.7090792356967244,-3.9572697870653633,-1.185792881954093,0.07687777797959154,-1.4788010769755124,-0.20048369428950788,0.03388152394070993,0.8697796978583717,0.5225992423730584,0.9343025294525357,-0.4134275852994737,0.09929892096224743,-0.5482855509474113,-0.7317086455608635,0.07090428570478169,0.504211839850537,-0.2640680090251958,0.2103360049377794,-0.44228678041079283,0.6283935869304207,0.7742509306433909,0.25645865520132116,-0.2432401638559622,0.10339454964411257,-0.361766773460944,0.10884695741805811,0.2211742229114213,-0.14807867370065778,-0.0671648641665111,0.16135878126120098
A002,-0.10907707770957394,-0.9549626912394168,4.113774166667689,1.3790482431119397,-0.9051466213722671,-2.4078864007814804,-0.4178563435083815,0.9811422241196872,-0.29275566227152616,-0.15055918562360449,0.046184210892494276,0.3781103824304115,-0.7749637555332878,-0.3694395098711419,0.18058969061241525,0.3177486352166076,-0.2379181408647799,0.2908142246100619,-0.00679626636944707,-0.20719844050817987,0.6076350482156277,-0.247264428731171,-0.03359516569398688,0.4220678970154588,0.0881677242037423,0.0771839791733902,0.06625629316086806,-0.07665944795190524,-0.2304848997805375,0.04529957072263674
A003,-2.5465602736157322,3.014935966131471,2.5227284383502893,-1.4657905341564736,5.226256368257399,-1.5368246879478211,-0.8371900236606239,1.4396975532167033,0.8392767110914915,-1.2591066868711194,-0.5441346361520585,0.6231891660151894,-0.47262405786204137,-0.6573664981925474,0.3168841984913919,0.3643655069935818,0.05835471816852089,0.5551348638709709,-0.13319295566611145,-0.18554839465481682,-0.24232272734062385,-0.12468316291883061,-0.08897775916126967,-0.5939670498527488,-0.35065828965828927,-0.23831384637350406,-0.17149022042999246,-0.12494269856453663,0.03747727110105514,0.08273501571651391
A004,1.0966621332030406,7.253590232215108,2.9449157721245487,-4.793734098496068,-3.8273100186513087,-0.09576198263290554,-1.0162164507908078,-0.1596267063352825,-0.8615758082772658,0.0867447793050664,-0.9470820127507732,-0.095446745700828,-0.030531286956596633,0.7618275741868973,-0.2729212382655162,-0.5225520180249889,0.3768112314700651,-0.5308754916450741,0.5394094494271892,-0.3981540107988021,0.6985814755695618,0.8092871804915305,0.1637440877031105,-0.25074850763484813,-0.11535726603475312,-0.03599229506642948,-0.013536548964935944,-0.016913622519745604,0.017201561617246498,0.011254162022981419
A008,-0.801195428533737,-3.980822763405407,-1.7599372277386014,0.17427012270816902,-1.6636408085054764,-0.3516731045700456,0.21476892266932404,0.47647156788955636,-0.4621917660537565,0.1849873174240242,-0.19612136113503875,0.12319961584435007,-0.5188700175438236,0.1479212299271729,0.4528001523554994,0.35320227346384603,0.4027985663688576,-0.3096674771335491,0.5147670694371065,-0.4364125650944857,0.5869436060613018,-0.7542045594873121,0.07575179966272784,-0.059642431427374035,-0.04143633587785606,0.039210612587441504,-0.20786205578997463,-0.27388429391055735,0.13965422571025385,-0.2806445754253568
A014,13.028093973970547,1.7326515354160714,3.9598123577274196,0.593651362387659,2.25254837454622,0.33387276418516226,1.4417064852703008,-0.5559170091218476,-1.3940211314108242,1.6933102726145841,-0.05778148343744297,-1.1232346159832833,0.24403145753959068,-0.37714111084118407,0.5530259979767889,0.2530697488517211,1.9400586130541602,0.436364328539047,-0.07847632525725784,0.5282296824776855,-0.0744978296724442,-0.07020278071968407,-0.031226194458218077,0.11257012778448712,0.006266066524048275,-0.029032976452066483,-0.0014063795488594827,0.013173400290830748,0.027917463300885532,-0.01470031135956022
A015,6.9272477682364215,-1.0309163423734848,2.307612535448184,0.3683953262888362,1.01598730271287,1.9807156321964219,2.860144490434177,2.3277286674935107,-1.1222727343025836,0.42864590393491253,0.6444579364848806,1.6514081866518364,0.9558385814000517,1.280694534660421,-0.45877504048509576,0.6552738988808878,-0.5840160856959963,-1.1513870983413537,-0.8718032175099437,-0.2198374326259915,-0.18368398634678135,0.032527409700639096,0.07596612767684922,-0.07730397501194257,-0.11172477888949552,0.059908712616210925,-0.007092990840726422,-0.009244012368043591,-0.022921670816354447,0.0009391755556979008
A018,-1.3995074900970934,1.14389914807517,4.695088760054125,-1.2728589901361957,0.7666485761910412,-0.5916760663703385,0.9730975035501774,-1.7959565105954205,0.2888196016128853,1.0607117219236966,1.4271163050005842,0.6149129315414577,-0.959183013587063,-0.9603453954206156,-0.23313173427964293,-0.44708095261170966,-0.7529978238537369,0.31664961602781466,0.6137958343885598,-0.3144243599174324,-0.5550274139641627,0.1060494745285861,0.10305399468370677,0.042853237469528724,-0.28509792637415904,0.39595059373172414,0.062430444681313854,0.0736698575282556,0.020566376924063358,-0.12953156218250808
A019,-3.285024691692923,0.3825048200492363,-2.8046920871947876,-3.3705092524936617,4.091728662896721,0.7586691727007808,-1.1239335840353797,0.8867876472878358,0.33215516308920884,0.32795728745932035,-0.03778470675317165,0.03639049383698194,-0.24779001179255591,-0.1909251992131506,0.4713226158671627,0.4670340342206337,0.3115806901986232,-0.1814944865783389,-0.23846376350597506,-0.2036888408060443,0.5581014066235145,-0.09011271167202914,-0.007241019407204284,-0.44347635787906914,0.42626839594993476,0.25511066556947626,0.2862162205584085,0.2428897690333578,-0.0392858539858896,-0.08915932268802164
A020,-1.7114631177910535,0.2200707413134444,0.9719501620112031,2.44559794679974,-0.7522283240644815,0.21192476171665067,-2.84969452740982,2.4061612096510596,1.0846859557430921,-0.09063840130156783,0.7281961063154757,-1.2649912991817676,0.3745583056603535,-0.24266358679781483,-0.003924552948943153,1.3781036357178975,0.025840306577520417,-1.0420422341010611,1.3261046148612095,0.4367386634612939,-0.5708616975220226,0.2719896992134071,0.1383883489559351,0.04268622525128656,0.015111776626574307,0.0236621378135758,0.01020569651280079,0.0022831115807268086,-0.011167302658656541,-0.0023213562565918998
A021,-2.356452604412171,-0.4212133467449771,1.714130592836399,4.106751665852229,-0.8873099397436024,3.1713236921009553,-2.6587487115361896,-0.3767033416168555,-0.7728511337856543,0.021161965515213006,-0.48350602773893125,1.061135066534794,-0.28482924509625157,-0.31939577248864426,-0.1698247758427158,-0.2809705711973486,-0.31744526883372826,0.42221103096235296,-0.3931941085100827,0.9857759920914815,0.3728156712383349,0.014304061788997575,0.4460358658323216,-0.19605612488741347,0.04044284727570815,0.05639730018231513,-0.32131176340294754,0.2072983070664228,-0.005714364132004483,-0.04614071008182028
A022,-4.950238997748023,6.582850275240332,-4.061257354719119,6.572880363160696,-0.7336487463421361,1.847377047463732,1.3706880926682135,-1.241713367679188,-0.9617597726834604,0.045141099694988675,-0.18498770621924487,0.01189176609360496,-0.6865961733299643,-1.0327696925448524,0.35908436881625366,0.9022130341677432,0.22477025099670328,-0.13970377650489132,-0.4557479655486497,-0.9477134200842456,-0.10217617140329911,0.4404628088460152,-0.14642773410579019,0.07481073213943727,0.010826889668904674,-0.0557404734837448,-0.005080701281832058,-0.002009411700517017,0.0037344000809903253,0.007460716771434855
A023,-3.5296401019726713,1.771122604053572,0.44130901323888766,2.2193304072763054,2.1686034224026716,3.387032855156301,-3.191008998445814,-1.2562068703406055,-1.6504693502404801,-0.32547780937981846,-0.20768114809375668,0.6437823788943199,0.27550797235620894,1.1882449883554602,-0.15522360845311167,-0.8235209837362046,0.10285850064176254,0.043662713333930854,0.5521471920213268,0.07854440119942471,-0.24611866938599483,-0.4283358438279042,-0.27270740049767705,0.09789736997135355,-0.05883981430159676,-0.006660443490342898,0.3367999287750265,-0.22075183731535128,0.0025694232730911837,0.043670845322326166
